3.227000 -2350.585781
3.242000 -2350.598798
3.257000 -2350.608779
3.272000 -2350.618509
3.287000 -2350.626730
3.302000 -2350.633237
3.317000 -2350.638889
3.332000 -2350.642868
3.347000 -2350.646140
3.362000 -2350.646607
3.377000 -2350.647145
3.392000 -2350.647081
3.407000 -2350.645164
3.422000 -2350.643223
3.437000 -2350.639962
3.452000 -2350.635969
3.467000 -2350.631672
3.482000 -2350.626411
3.497000 -2350.618867
3.512000 -2350.612379
3.527000 -2350.605049
